
===== OGF Published Documents =====

OGF documents are developed according to an [[http://redmine.ogf.org/projects/editor/wiki/About_OGF_Documents|open public process as described at this link]].

<sortable>
^ GFD  ^ Type  ^ Area  ^ Group  ^ Publication ^ Title  ^ Authors ^
|<html><div class="hidden"> 34</div> <a href="http://www.ogf.org/documents/GFD.34.pdf">GFD.34 </a></html>    |CP                |GFSG                  |                       |      Oct 13, 2004       |Documentation Required to Request Formation of a Working Group in the GGF   |J. Schopf, P. Clarke, B. Nitzberg, C. Catlett     |
|<html><div class="hidden"> 33</div> <a href="http://www.ogf.org/documents/GFD.33.pdf">GFD.33 </a></html>    |INFO              |APME                  |                       |      Sep 13, 2004       |GGF UPDT User Development Tools Survey               |S. Balle, R. Hood     |
|<html><div class="hidden"> 32</div> <a href="http://www.ogf.org/documents/GFD.32.pdf">GFD.32 </a></html>    |INFO              |SEC                   |                       |        Oct 13, 2004     |Site Requirements for Grid Authentication, Authorization and Accounting   |S. Mullen, M. Crawford, M. Lorch, D. Skow     |
|<html><div class="hidden"> 31</div> <a href="http://www.ogf.org/documents/GFD.31.pdf">GFD.31 </a></html>    |INFO              |ARCH                  |                       |      Aug 25, 2004       |Open Grid Service Infrastructure Primer              |T. Banks, A. Djaoui, S. Parastatids, A. Mani, S. Tuecke, K. Czajkowski, I. Foster, J. Frey, S. Graham, C. Kesselman, T. Maguire, T. Sandholm, D. Snelling, P. Vanderbilt     |
|<html><div class="hidden"> 30</div> <a href="http://www.ogf.org/documents/GFD.30.pdf">GFD.30 </a></html>    |INFO              |ARCH                  |OGSA-WG                |      Jan 29, 2005       |The Open Grid Services Architecture, Version 1.0     |I. Foster, H. Kishimoto, A. Savva, D. Berry, A. Djaoui, A. Grimshaw, B. Horn, F. Maciel, F. Siebenlist, R. Subramaniam, J. Treadwell, J. Von Reich     |
|<html><div class="hidden"> 29</div> <a href="http://www.ogf.org/documents/GFD.29.pdf">GFD.29 </a></html>    |INFO              |ARCH                  |OGSA-WG                |      2004-10-28       |Open Grid Services Architecture Use Cases            |I. Foster, D. Gannon, H. Kishimoto, Jeffrin J. Von Reich     |
|<html><div class="hidden"> 28</div> <a href="http://www.ogf.org/documents/GFD.28.pdf">GFD.28 </a></html>    |INFO              |ISP                   |                       |          2004-05-17   |Job Submission Information Model                     |E. Stokes, L. Flon     |
|<html><div class="hidden"> 27</div> <a href="http://www.ogf.org/documents/GFD.27.pdf">GFD.27 </a></html>    |INFO              |ISP                   |                       |         2004-05-11    |Grid Information Retrieval Requirements              |K. Gamiel, G. Newby, N. Nassar     |
|<html><div class="hidden"> 26</div> <a href="http://www.ogf.org/documents/GFD.26.pdf">GFD.26 </a></html>    |INFO              |DATA                  |                       |        2003-12-25     |Persistent Archive Concepts                          |R. Moore, A. Merzky     |
|<html><div class="hidden"> 25</div> <a href="http://www.ogf.org/documents/GFD.25.pdf">GFD.25 </a></html>    |INFO              |ISP                   |                       |          2004-01-09   |An analysis of "Top N" Event Descriptions            |D. Gunter, J. Magowan     |
|<html><div class="hidden"> 24</div> <a href="http://www.ogf.org/documents/GFD.24.pdf">GFD.24 </a></html>    |EXP               |SEC                   |                       |         2004-07-01    |GSS-API Extensions                                   |S. Meder, V. Welch, S. Tuecke, D. Engert     |
|<html><div class="hidden"> 23</div> <a href="http://www.ogf.org/documents/GFD.23.pdf">GFD.23 </a></html>    |P-REC             |ISP                   |                       |        2004-05-24     |A Hierarchy of Network Performance Characteristics for Grid Applications and Services   |B. Lowekamp, B. Tierney, L. Cottrell, R. Hughes-Jones, T. Kielmann, M. Swany     |
|<html><div class="hidden"> 22</div> <a href="http://www.ogf.org/documents/GFD.22.pdf">GFD.22 </a></html>    |REC               |SRM                   |                       |2007-06-29   |(Obsoleted by #231)Distributed Resource Management Application %%API%% Specification 1.0   |R. Brobst, Waiman Chan, F. Ferstl, J. Gardiner, J. P. Robarts, A. Haas, B. Nitzberg, H. Rajic, J. Tollefsrud     |
|<html><div class="hidden"> 21</div> <a href="http://www.ogf.org/documents/GFD.21.pdf">GFD.21 </a></html>    |EXP               |DATA                  |                       |        2003-07-11     |GridFTP Protocol Improvements                        |I. Mandrichenko     |
|<html><div class="hidden"> 20</div> <a href="http://www.ogf.org/documents/GFD.20.pdf">GFD.20 </a></html>    |P-REC             |DATA                  |                       |     2003-04-01        |GridFTP: Protocol Extensions to FTP for the Grid     |W. Allcock     |
|<html><div class="hidden"> 19</div> <a href="http://www.ogf.org/documents/GFD.19.pdf">GFD.19 </a></html>    |CP                |GFSG                  |                       |       2003-05-09      |Job Description for GGF Steering Group Members       |J. Schopf, P. Clarke, B. Nitzberg,  C. Catlett     |
|<html><div class="hidden"> 18</div> <a href="http://www.ogf.org/documents/GFD.18.pdf">GFD.18 </a></html>    |INFO              |SEC                   |                       |       2003-07-01      |An Analysis of the UNICORE Security Modal            |T.Goss-Walter, R.Letz, T.Kentemich, H.-C Hoppe     |
|<html><div class="hidden"> 17</div> <a href="http://www.ogf.org/documents/GFD.17.pdf">GFD.17 </a></html>    |INFO              |SEC                   |                       |        2003-06-01     |CA-based Trust Issues for Grid Authentication and Identity Delegation   |M. Thompson, D. Olson, R. Cowles, S. Mullen, M. Helm     |
|<html><div class="hidden"> 16</div> <a href="http://www.ogf.org/documents/GFD.16.pdf">GFD.16 </a></html>    |CP                |SEC                   |                       |           2003-06-01  |Global Grid Forum Certificate Policy Model           |R. Butler, T. Genovese     |
|<html><div class="hidden"> 15</div> <a href="http://www.ogf.org/documents/GFD.15.pdf">GFD.15 </a></html>    |P-REC             |ARCH                  |                    |        2003-06-27     |Open Grid Services Infrastructure                    |S. Tuecke, K. Czajkowski, I. Foster, J. Frey, S. Graham, C. Kesselman, T. Maguire, T. Sandholm, D. Snelling, P. Vanderbilt     |
|<html><div class="hidden"> 14</div> <a href="http://www.ogf.org/documents/GFD.14.pdf">GFD.14 </a></html>    |INFO              |DATA                  |                       |        2003-02-09     |Services for Data Access and Data Processing on Grids   |V. Raman, I. Narang, C. Crone, L. Haas, S. Malaika, T. Mukai, D. Wolfson, C. Baru     |
|<html><div class="hidden"> 13</div> <a href="http://www.ogf.org/documents/GFD.13.pdf">GFD.13 </a></html>    |INFO              |DATA                  |                       |       2003-03-13      |Grid Database Access and Integration: Requirements and Functionalities   |M. P. Atkinson, V. Dialani, L. Guy, I. Narang, N.W. Paton, D. Pearson, T. Storey, P. Watson     |
|<html><div class="hidden"> 12</div> <a href="http://www.ogf.org/documents/GFD.12.pdf">GFD.12 </a></html>    |INFO              |SEC                   |                       |        2002-10-01     |Security Implications of Typical Grid Computing Usage Scenarios   |M. Humphrey, M. Thompson     |
|<html><div class="hidden"> 11</div> <a href="http://www.ogf.org/documents/GFD.11.pdf">GFD.11 </a></html>    |INFO              |SRM                   |                       |       2002-11-01      |Grid Scheduling Dictionary of Terms and Keywords     |M. Roehrig, W. Ziegler, P. Wieder     |
|<html><div class="hidden"> 10</div> <a href="http://www.ogf.org/documents/GFD.10.pdf">GFD.10 </a></html>    |INFO              |APME                  |                       |      2003-02-01       |Grid User Services Common Practices                  |J. Towns, J. Ferguson, D. Frederick, G. Myers     |
|<html><div class="hidden">  9</div> <a href="http://www.ogf.org/documents/GFD.9.pdf">GFD.9  </a></html>     |INFO              |APME                  |                       |   2003-02-01          |Overview of Grid Computing Environments              |G. Fox, M. Pierce, D. Gannon, M. Thomas     |
|<html><div class="hidden">  8</div> <a href="http://www.ogf.org/documents/GFD.8.pdf">GFD.8  </a></html>     |INFO              |ISP                   |                       |        2002-05-28     |A Simple Case Study of a Grid Performance System     |R. Aydt, D. Gunter, W. Smith, M. Swany, B. Tierney, V. Taylor     |
|<html><div class="hidden">  7</div> <a href="http://www.ogf.org/documents/GFD.7.pdf">GFD.7  </a></html>     |INFO              |ISP                   |                       |         2002-01-16    |A Grid Monitoring Architecture                       |B. Tierney, R. Aydt, D. Gunter, W. Smith, M. Swany, V. Taylor, R. Wolski     |
|<html><div class="hidden">  6</div> <a href="http://www.ogf.org/documents/GFD.6.pdf">GFD.6  </a></html>     |INFO              |SRM                   |                       |        2001-12-01     |Attributes for Communication Between Scheduling Instances   |U. Schwiegelshohn, R. Yahyapour     |
|<html><div class="hidden">  5</div> <a href="http://www.ogf.org/documents/GFD.5.pdf">GFD.5  </a></html>     |EXP               |SRM                   |                       |          2002-05-23   |Advanced Reseervation %%API%%                            |V. Sander, A. Roy     |
|<html><div class="hidden">  4</div> <a href="http://www.ogf.org/documents/GFD.4.pdf">GFD.4  </a></html>     |INFO              |SRM                   |                       |          2001-07-01   |Ten Actions When Superscheduling                     |J. Schopf     |
|<html><div class="hidden">  3</div> <a href="http://www.ogf.org/documents/GFD.3.pdf">GFD.3  </a></html>     |CP                |GFSG                  |                       |         2002-04-05    |GGF Management                                       |C. Catlett, I. Foster, W. Johnston     |
|<html><div class="hidden">  2</div> <a href="http://www.ogf.org/documents/GFD.2.pdf">GFD.2  </a></html>     |CP                |GFSG                  |                       |        2002-04-05     |GGF Structure                                        |C. Catlett, I. Foster, W. Johnston     |
|<html><div class="hidden">  1</div> <a href="http://www.ogf.org/documents/GFD.1.pdf">GFD.1  </a></html>     |CP                |GFSG                  |                       |       2002-04-01      |GGF Document Series                                  | C. Catlett    |
</sortable>

----

Note that there are no publications for numbers 91, 94-97.  Those numbers were reserved, but never utilized.
